STRUCTURE,STRUCTURE_ID,ACTION,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,COMMENT_OBS,EMBARGO_DATE,REF_PERIOD_DETAIL,REPYEARSTART,REPYEAREND,TIME_FORMAT,TIME_PER_COLLECT,REF_YEAR_PRICE,DECIMALS,TABLE_IDENTIFIER,TITLE,TITLE_COMPL,UNIT_MULT,LAST_UPDATE,COMPILING_ORG,COMMENT_DSET,COMMENT_TS,PRE_BREAK_VALUE,DATA_COMP,Currency,DISS_ORG
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,8072.293,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,10064.619,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,11430.511,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,10840.521,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,10746.852,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,7795.42,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,6661.367,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,7084.543,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,7389.223,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,6658.371,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,5694.742,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,6774.079,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,8412.515,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,7262.787,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,7831.133,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,7879.441,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,8178.572,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,8405.436,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,8320.371,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,8743.267,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2000,1.159,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2001,1.674,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2002,2.07,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2003,3.733,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2004,5.935,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2005,8.191,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2006,10.096,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2007,13.091,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2008,19.828,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2009,15.072,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2010,16.328,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2011,21.354,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2012,22.403,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2013,21.949,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2014,21.771,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2015,13.187,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2016,11.238,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2017,12.197,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2018,13.309,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2019,11.365,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2020,9.908,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2021,12.222,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2022,13.516,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2023,11.975,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2024,12.884,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2025,12.918,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2026,13.386,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2027,13.73,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2028,13.58,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2029,14.271,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,822.85,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,1225.982,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,1436.746,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,2165.051,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,3130.998,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,4316.629,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,5274.146,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,6264.841,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,8844.107,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,7095.919,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,8072.293,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,10064.619,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,11430.511,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,10840.521,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,10746.852,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,7795.42,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,6661.367,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,7084.543,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,7389.223,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,6658.371,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,5694.742,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,6774.079,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,8412.515,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,7262.787,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,7831.133,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,7879.441,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,8178.572,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,8405.436,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,8320.371,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,GNQ,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,8743.267,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2000,22.117,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2001,24.053,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2002,24.776,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2003,24.118,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2004,24.468,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2005,25.098,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2006,24.855,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2007,25.21,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2008,20.31,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2009,22.784,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2010,25.256,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2011,31.749,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2012,32.348,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2013,28.966,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2014,37.926,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2015,30.105,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2016,32.33,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2017,29.093,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2018,32.884,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2019,34.145,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2020,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2021,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2022,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2023,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2024,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2025,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2026,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2027,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2028,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2029,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,5.262,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,6.585,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,7.878,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,9.347,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,11.834,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,13.064,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,14.411,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,15.682,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,14.186,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,19.936,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,24.439,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,31.749,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,34.669,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,30.104,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,40.04,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,30.953,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,33.366,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,28.702,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,30.235,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ERI,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,29.876,p,,,,,,,,,,,,,,,,,,,,,,
